perplexity,min_samples,min_cluster_size,ari,noise_fraction,silhouette,n_clusters
30,10,50,0.4130200583105682,0.08166100415251037,0.4572168290615082,161
30,25,50,0.4130632697384209,0.08530011325028312,0.6331385374069214,141
30,50,50,0.4121826961855355,0.11755379388448471,0.7071592807769775,118
30,100,50,0.41760820753598654,0.11531898829747074,0.7408263087272644,65
30,250,50,0.42080196791561447,0.1623556058890147,0.7777378559112549,39
30,500,50,0.4249235863454103,0.2174556436391091,0.8766599297523499,23
30,1000,50,0.424780075851438,0.2649150622876557,0.8586435914039612,15
30,10,100,0.41639219207926487,0.07311438278595697,0.6097301244735718,78
30,25,100,0.41520576853613617,0.0861910154775387,0.6747038960456848,75
30,50,100,0.4177000275536485,0.09597583993959985,0.7055491209030151,67
30,100,100,0.417589295601434,0.11575688939222348,0.7514268755912781,62
30,250,100,0.4210440959441288,0.15762929407323517,0.7659682631492615,37
30,500,100,0.4249235863454103,0.2174556436391091,0.8766599893569946,23
30,1000,100,0.4247992380905048,0.2658059645149113,0.8723407983779907,12
30,10,250,0.4168652885361987,0.07830879577198943,0.6128661632537842,43
30,25,250,0.42036927337562285,0.1143827859569649,0.7067976593971252,36
30,50,250,0.42288046264317725,0.11565118912797281,0.713860809803009,39
30,100,250,0.4199411623192437,0.11762929407323518,0.6971480846405029,35
30,250,250,0.42043667992482625,0.14968667421668555,0.8011622428894043,30
30,500,250,0.426659096215209,0.2233748584371461,0.8796631097793579,20
30,1000,250,0.4247992380905048,0.2658059645149113,0.8723406791687012,12
30,10,500,0.41427538587052753,0.09277463193657984,0.5635944604873657,26
30,25,500,0.4187170007843369,0.12302000755001888,0.6897394061088562,24
30,50,500,0.4209827707817307,0.13085692714231786,0.7137414216995239,22
30,100,500,0.41829169816409073,0.1307059267648169,0.7280683517456055,22
30,250,500,0.41978639462713974,0.14290675726689317,0.7235302329063416,21
30,500,500,0.425513935089801,0.22452246130615328,0.8847535848617554,17
30,1000,500,0.4247992380905048,0.2658059645149113,0.8723406195640564,12
30,10,1000,0.4253760636153918,0.10625896564741412,0.5459124445915222,16
