n_neighbors,min_dist,min_samples,min_cluster_size,ari,noise_fraction,silhouette,n_clusters
10,0.0,10,50,0.08081940442519636,0.416157040392601,-0.26481711864471436,248
10,0.0,25,50,0.12062399229039936,0.5099886749716874,-0.15116046369075775,209
10,0.0,50,50,0.13685356816006164,0.5673990184975463,-0.09994515031576157,156
10,0.0,100,50,0.1274547672213994,0.6124122310305776,-0.04448937997221947,85
10,0.0,250,50,0.08357459229581324,0.7232465081162703,0.2054152488708496,35
10,0.0,500,50,0.08017375823286232,0.7634579086447716,0.19929897785186768,21
10,0.0,1000,50,0.0339046610940187,0.8125028312570781,0.6614173054695129,10
10,0.0,10,100,0.1058241828100211,0.28413741034352585,-0.5185976028442383,73
10,0.0,25,100,0.12700594350262653,0.5585050962627407,-0.1433473825454712,99
10,0.0,50,100,0.13521890189976046,0.5926764816912042,-0.05350957810878754,86
10,0.0,100,100,0.12920444905285688,0.6082748206870517,-0.049754805862903595,73
10,0.0,250,100,0.08506451278737878,0.7285315213288033,0.2601125240325928,30
10,0.0,500,100,0.07778184254818644,0.7516194790486976,0.3613102436065674,15
10,0.0,1000,100,0.041273979546490244,0.8024311060777652,0.6937091946601868,8
10,0.0,10,250,0.10028712088700002,0.3475726689316723,-0.360322505235672,31
10,0.0,25,250,0.09469126735697835,0.6159305398263496,-0.0029648502822965384,37
10,0.0,50,250,0.12433246993160069,0.6361947904869762,0.10512318462133408,40
10,0.0,100,250,0.12448399031136208,0.6615477538693847,-0.002021489664912224,33
10,0.0,250,250,0.08872288444067396,0.7152283880709702,0.14920273423194885,26
10,0.0,500,250,0.07674985007417644,0.7533710834277085,0.36116254329681396,14
10,0.0,1000,250,0.041273979546490244,0.8024311060777652,0.6937091946601868,8
10,0.0,10,500,0.1545375129903535,0.2308644771611929,-0.4177018702030182,14
10,0.0,25,500,0.08473620757523218,0.6634050585126463,0.18105006217956543,17
10,0.0,50,500,0.11409395117652314,0.6860702151755379,0.32352983951568604,18
10,0.0,100,500,0.1296204487321691,0.7026198565496413,0.26109054684638977,15
10,0.0,250,500,0.09308990269478741,0.7074216685541714,0.3468707799911499,16
10,0.0,500,500,0.07155407078986949,0.7601812004530011,0.46080905199050903,13
10,0.0,1000,500,0.041273979546490244,0.8024311060777652,0.6937091946601868,8
10,0.0,10,1000,0.1835106167733727,0.1541411853529634,-0.09097761660814285,7
10,0.0,25,1000,0.0811200622759322,0.5091430728576821,0.20126833021640778,7
10,0.0,50,1000,0.10048118648292798,0.7130086825217063,0.22618180513381958,10
10,0.0,100,1000,0.08753549756568503,0.7503510758776897,0.3300130069255829,8
10,0.0,250,1000,0.06561951016060877,0.7604832012080031,0.48525673151016235,8
10,0.0,500,1000,0.05410350102314002,0.7945639864099661,0.5233820080757141,8
10,0.0,1000,1000,0.041273979546490244,0.8024311060777652,0.6937091946601868,8
10,0.0,10,2500,0.22133491768498528,0.13808984522461307,0.13115061819553375,3
10,0.0,25,2500,0.065105407032762,0.24235560588901472,0.1529698520898819,2
10,0.0,50,2500,0.03328176064458124,0.40362400906002266,0.19629620015621185,2
10,0.0,100,2500,0.03430316752578976,0.5005209513023783,0.17807066440582275,2
10,0.0,250,2500,0.12143461894740934,0.717750094375236,0.48821014165878296,3
10,0.0,500,2500,0.09854353008877213,0.8342770856927142,0.4720686674118042,2
10,0.0,1000,2500,0.18573391524462177,0.6967610419026048,0.6213890910148621,2
10,0.0,10,5000,0.23296051175794255,0.19143827859569648,0.283568412065506,2
10,0.0,25,5000,0.065105407032762,0.24235560588901472,0.1529698222875595,2
10,0.0,50,5000,0.03328176064458124,0.40362400906002266,0.19629618525505066,2
10,0.0,100,5000,0.03430316752578976,0.5005209513023783,0.17807067930698395,2
