n_neighbors,min_dist,min_samples,min_cluster_size,ari,noise_fraction,silhouette,n_clusters
10,0.0,10,50,0.06634547087526849,0.33777274443186106,-0.4386754631996155,201
10,0.0,25,50,0.09869340264452003,0.5345262363155908,-0.19700279831886292,202
10,0.0,50,50,0.10377541236488011,0.604001510003775,-0.10996823012828827,164
10,0.0,100,50,0.09791892930845851,0.6576066440166101,0.0789542943239212,76
10,0.0,250,50,0.06527969141182408,0.7392223480558702,0.3185451030731201,35
10,0.0,500,50,0.057608585897518085,0.7971158927897319,0.5117971301078796,18
10,0.0,1000,50,0.0231610312496966,0.8404530011325029,0.4445597529411316,8
10,0.0,10,100,0.08273318299802841,0.3290751226878067,-0.4472489655017853,85
10,0.0,25,100,0.09993133147643485,0.5624462061155153,-0.059699784964323044,100
10,0.0,50,100,0.09995124872357235,0.6155832389580974,-0.02402200736105442,81
10,0.0,100,100,0.10277018204466998,0.6511136277840694,0.0384996272623539,67
10,0.0,250,100,0.06861298555183196,0.7375311438278596,0.38435256481170654,32
10,0.0,500,100,0.05775665955084571,0.7990939977349943,0.5456414222717285,16
10,0.0,1000,100,0.023117711059960327,0.8416610041525103,0.44730398058891296,7
10,0.0,10,250,0.13642987719746894,0.20714231785579465,-0.105629563331604,29
10,0.0,25,250,0.08007273198742944,0.6571385428463571,0.13680802285671234,38
10,0.0,50,250,0.10304173848576541,0.6493922234805587,0.07693764567375183,34
10,0.0,100,250,0.11266489997482017,0.6716496791241978,0.19188496470451355,32
10,0.0,250,250,0.07891035721083202,0.7361268403171007,0.25957074761390686,25
10,0.0,500,250,0.0564312896363021,0.8074443186107966,0.5203957557678223,12
10,0.0,1000,250,0.023117711059960327,0.8416610041525103,0.44730398058891296,7
10,0.0,10,500,0.13882485891824944,0.24166100415251038,-0.11094409972429276,16
10,0.0,25,500,0.06877410681485935,0.5543223858059645,0.23008865118026733,16
10,0.0,50,500,0.06005339798693081,0.453922234805587,-0.0042421030811965466,13
10,0.0,100,500,0.08894923389187653,0.7142921857304644,0.21999819576740265,18
10,0.0,250,500,0.06643229129115807,0.7647565118912797,0.3156526982784271,15
10,0.0,500,500,0.05710212978338814,0.8073839184597962,0.4531932473182678,11
10,0.0,1000,500,0.03206971601398697,0.8209135522838807,0.45833882689476013,6
10,0.0,10,1000,0.14701872147810718,0.3192751981879955,0.056173138320446014,8
10,0.0,25,1000,0.0024557055889334006,0.007308418271045678,-0.13847528398036957,2
10,0.0,50,1000,0.00236785810467357,0.022348055870139674,-0.13606540858745575,2
10,0.0,100,1000,0.002093311917131293,0.05383163457908645,-0.1329946368932724,2
10,0.0,250,1000,0.04858262051273431,0.805285013212533,0.35886549949645996,7
10,0.0,500,1000,0.041011093094868535,0.8247338618346546,0.38737672567367554,6
10,0.0,1000,1000,0.03206971601398697,0.8209135522838807,0.45833882689476013,6
10,0.0,10,2500,0.13827725739911084,0.28359380898452247,0.044250525534152985,2
