perplexity,min_samples,min_cluster_size,ari,noise_fraction,silhouette,n_clusters
30,10,50,0.16460719759507156,0.11320498301245753,0.47585955262184143,211
30,25,50,0.16476868944334308,0.14574556436391092,0.5554039478302002,189
30,50,50,0.16600245411941922,0.17698754246885617,0.6018968820571899,169
30,100,50,0.16488648206840228,0.20578331445828615,0.5603724718093872,98
30,250,50,0.16113942603300316,0.26721026802567005,0.624424934387207,51
30,500,50,0.15207860745951204,0.3318082295205738,0.6915203928947449,32
30,1000,50,0.14107848675067827,0.41762174405436014,0.7736425399780273,22
30,10,100,0.16335140228696174,0.15723669309173272,0.5106913447380066,108
30,25,100,0.1637870508267695,0.15722159305398264,0.4997727870941162,106
30,50,100,0.1650833268799084,0.17319743299358248,0.5295042991638184,104
30,100,100,0.16494510364246917,0.20611551528878821,0.5335710048675537,90
30,250,100,0.16099163377115178,0.2696564741411854,0.6320015788078308,48
30,500,100,0.1520923119278299,0.33380143450358624,0.6929618716239929,30
30,1000,100,0.14107848675067827,0.41762174405436014,0.7736425399780273,22
30,10,250,0.16736191699373903,0.17060022650056625,0.4526822865009308,53
30,25,250,0.16434785280620057,0.1685617214043035,0.48042330145835876,50
30,50,250,0.16275679908933058,0.19794639486598717,0.5331851243972778,49
30,100,250,0.16326007696837258,0.2276330690826727,0.5682587027549744,46
30,250,250,0.16084420039477065,0.2717100792751982,0.6160443425178528,39
30,500,250,0.15223368378388205,0.3320800302000755,0.7150138020515442,27
30,1000,250,0.16279120307327385,0.39826349565873914,0.805541455745697,17
30,10,500,0.16531056685027498,0.20345790864477162,0.3823704123497009,33
30,25,500,0.16310432567169925,0.2142695356738392,0.5062085390090942,32
30,50,500,0.16489015507681157,0.22644016610041526,0.45251545310020447,30
30,100,500,0.16301139144499235,0.2608984522461306,0.5457327365875244,28
30,250,500,0.16003446255485962,0.3014873537183843,0.6000349521636963,27
30,500,500,0.15497392259716605,0.3412910532276331,0.6872439384460449,23
30,1000,500,0.16627813908002737,0.38779916949792376,0.7565090656280518,14
30,10,1000,0.18426974382778666,0.2252321630804077,0.3160172998905182,19
30,25,1000,0.19346902078095563,0.2139524348810872,0.36302709579467773,18
30,50,1000,0.1870170737739464,0.25937334843337106,0.5262248516082764,17
30,100,1000,0.18995825278416487,0.29359003397508493,0.5762884616851807,16
30,250,1000,0.1790393596407602,0.31771989429973574,0.6117453575134277,15
30,500,1000,0.17140320695160677,0.3892336730841827,0.7884403467178345,14
30,1000,1000,0.16852329032735303,0.39907889769724425,0.7558756470680237,13
30,10,2500,0.17797925850248114,0.4199773499433749,0.5911471247673035,7
30,25,2500,0.1892686133316582,0.41796904492261233,0.5567452907562256,6
30,50,2500,0.1810189483139104,0.4276632691581729,0.7526816725730896,6
30,100,2500,0.19368715441446968,0.4356964892412231,0.707241415977478,6
30,250,2500,0.20608164904253126,0.4550245375613439,0.8171314597129822,7
30,500,2500,0.21016788944594805,0.37763684409211024,0.40563610196113586,5
30,1000,2500,0.20600904415482876,0.4642355605889015,0.6865324974060059,6
30,10,5000,0.2207929565715429,0.5497470743676859,0.6436157822608948,3
30,25,5000,0.18147605962042307,0.3892638731596829,0.4285404682159424,4
30,50,5000,0.21160916567319632,0.4691883729709324,0.5545136332511902,3
30,100,5000,0.2192831367082166,0.4923518308795772,0.5470249056816101,3
30,250,5000,0.23525210785333883,0.4968667421668554,0.41811609268188477,3
30,500,5000,0.24713717245783653,0.49630804077010193,0.4026833474636078,3
30,1000,5000,0.21654203133838784,0.5495809739524349,0.7440719604492188,3
30,10,10000,0.0,1.0,,0
30,25,10000,0.18704901890579204,0.5752812382030955,0.34541815519332886,2
30,50,10000,0.18543842584133502,0.6024311060777652,0.43432140350341797,2
30,100,10000,0.2013714481192026,0.6153416383540958,0.4210755228996277,2
30,250,10000,0.1995469810685772,0.59041147602869,0.3197779357433319,2
30,500,10000,0.21138876645852167,0.5902000755001887,0.30061981081962585,2
30,1000,10000,0.20521227466955205,0.4871574178935447,0.2486189305782318,2
30,10,15000,0.0,1.0,,0
30,25,15000,0.0,1.0,,0
30,50,15000,0.0,1.0,,0
30,100,15000,0.0,1.0,,0
30,250,15000,0.0,1.0,,0
30,500,15000,0.0,1.0,,0
30,1000,15000,0.0,1.0,,0
30,10,20000,0.0,1.0,,0
30,25,20000,0.0,1.0,,0
30,50,20000,0.0,1.0,,0
30,100,20000,0.0,1.0,,0
30,250,20000,0.0,1.0,,0
30,500,20000,0.0,1.0,,0
30,1000,20000,0.0,1.0,,0
30,10,22000,0.0,1.0,,0
30,25,22000,0.0,1.0,,0
30,50,22000,0.0,1.0,,0
30,100,22000,0.0,1.0,,0
30,250,22000,0.0,1.0,,0
30,500,22000,0.0,1.0,,0
30,1000,22000,0.0,1.0,,0
50,10,50,0.36204894270908855,0.1242884107210268,0.6956692337989807,166
50,25,50,0.3641596043976975,0.14847867119667799,0.6646175384521484,147
50,50,50,0.3651035231908532,0.17677614194035485,0.7990712523460388,130
50,100,50,0.35907576446670963,0.20090600226500566,0.8306775093078613,61
50,250,50,0.35691549338065537,0.22591166477916194,,31
50,500,50,0.34947896414957635,0.2539826349565874,,21
50,1000,50,0.3512337334546821,0.28012080030200076,0.8375124931335449,16
50,10,100,0.35986934174075597,0.13713854284635713,0.6979522109031677,77
50,25,100,0.35582752895906,0.15645149112872783,0.7328187227249146,69
50,50,100,0.3549681085832642,0.16951302378255945,0.7209490537643433,63
50,100,100,0.3555515047648527,0.18941487353718384,0.7972739934921265,54
50,250,100,0.35345749902552376,0.20714231785579465,0.839884877204895,26
50,500,100,0.35014795814951694,0.2480483201208003,0.8945890665054321,20
50,1000,100,0.3511311109524351,0.2791392978482446,0.8494812250137329,15
50,10,250,0.34976046365141494,0.16687051717629295,0.6828246712684631,31
50,25,250,0.34835826337553316,0.17383163457908646,0.5904893279075623,29
50,50,250,0.3465391875871731,0.17300113250283125,0.5752468705177307,27
50,100,250,0.35116974759774794,0.19796149490373727,0.7702694535255432,27
50,250,250,0.3535607736091004,0.21481313703284258,0.8682494759559631,23
50,500,250,0.35395974790444595,0.23485088712721783,0.8324353694915771,17
50,1000,250,0.34606712381774396,0.25759154397885997,0.42863020300865173,12
50,10,500,0.33981998672563396,0.14586636466591166,0.47161200642585754,20
50,25,500,0.347942025914091,0.16608531521328804,0.5909305214881897,18
50,50,500,0.3454623408428848,0.17784824462061155,0.5815455913543701,18
50,100,500,0.3516842573948529,0.21345413363533408,0.7804752588272095,16
50,250,500,0.35459837818667705,0.20902982257455643,0.8052994608879089,18
50,500,500,0.35396672996165035,0.234881087202718,0.832450807094574,17
50,1000,500,0.3461793884898602,0.23524348810872028,0.5009593367576599,11
50,10,1000,0.3413767777249944,0.2043035107587769,0.6218957304954529,12
50,25,1000,0.3516948216742307,0.19400528501321254,0.7767123579978943,13
50,50,1000,0.34942293816197734,0.20493771234428085,0.767970621585846,13
50,100,1000,0.35975342175317593,0.23660249150622878,0.8105812668800354,12
50,250,1000,0.35811508293255423,0.24357870894677236,0.8537233471870422,12
50,500,1000,0.34278865206061815,0.22058135145337862,0.4044163227081299,11
50,1000,1000,0.3489375410063604,0.23054737636844091,0.49575573205947876,10
50,10,2500,0.35876991961994276,0.25011702529256324,0.7558174133300781,7
50,25,2500,0.3690728565532314,0.2815855039637599,0.3247690796852112,6
50,50,2500,0.36780779907504185,0.2929709324273311,0.3006207346916199,6
50,100,2500,0.3787667398450684,0.2624839562098905,0.2597786486148834,6
50,250,2500,0.3838109159410781,0.27855039637599094,0.38850754499435425,6
50,500,2500,0.3738610488796467,0.2778255945639864,0.40573737025260925,6
50,1000,2500,0.3677769545781969,0.2338089845224613,0.5613688826560974,5
