perplexity,min_samples,min_cluster_size,ari,noise_fraction,silhouette,n_clusters
30,10,50,0.0,0.14901009899010098,0.519024670124054,347
30,25,50,0.0,0.17968828117188282,0.5884360671043396,293
30,50,50,2.0031750337197085e-17,0.20442955704429558,0.6571069955825806,245
30,100,50,0.0,0.234495300469953,0.6994556188583374,144
30,250,50,0.0,0.2742850714928507,0.6367319822311401,80
30,500,50,0.0,0.30983776622337766,0.6699932217597961,51
30,1000,50,0.0,0.32012423757624237,0.678510844707489,37
30,10,100,-1.979450821147148e-17,0.1738138686131387,0.5167800188064575,170
30,25,100,0.0,0.19696780321967802,0.576955258846283,157
30,50,100,0.0,0.21791570842915708,0.6642202734947205,142
30,100,100,0.0,0.2333141685831417,0.6814797520637512,126
30,250,100,0.0,0.2720790420957904,0.6386277079582214,69
30,500,100,0.0,0.3018010698930107,0.6745015382766724,45
30,1000,100,0.0,0.31783071692830717,0.6625844240188599,34
30,10,250,2.0154035319089286e-17,0.21557844215578442,0.5270583033561707,83
30,25,250,0.0,0.2215028497150285,0.44660767912864685,78
30,50,250,0.0,0.2358139186081392,0.5095961689949036,74
30,100,250,0.0,0.25346215378462156,0.4557170569896698,68
30,250,250,0.0,0.27745975402459755,0.6761263608932495,60
30,500,250,0.0,0.30071992800719927,0.672702431678772,39
30,1000,250,0.0,0.3121187881211879,0.5684236884117126,28
30,10,500,0.0,0.2408946605339466,0.4692233204841614,45
30,25,500,0.0,0.2313768623137686,0.36280450224876404,47
30,50,500,0.0,0.2265898410158984,0.3178001046180725,41
30,100,500,0.0,0.2396010398960104,0.36587458848953247,41
30,250,500,0.0,0.26215503449655037,0.5338504314422607,38
30,500,500,0.0,0.29787021297870214,0.679283857345581,34
30,1000,500,0.0,0.3067818218178182,0.5555105209350586,25
30,10,1000,0.0,0.23074567543245675,0.43621203303337097,27
30,25,1000,0.0,0.21304119588041195,0.3466736674308777,27
30,50,1000,0.0,0.2251899810018998,0.35739848017692566,29
30,100,1000,0.0,0.2570930406959304,0.43165871500968933,26
30,250,1000,0.0,0.2859089091090891,0.5105298161506653,25
30,500,1000,0.0,0.2855214478552145,0.4733227789402008,25
30,1000,1000,0.0,0.29463928607139284,0.5708919763565063,22
30,10,2500,0.0,0.22444630536946306,0.3214457333087921,16
30,25,2500,0.0,0.2480814418558144,0.3620903491973877,16
30,50,2500,0.0,0.25834916508349165,0.29510948061943054,14
30,100,2500,0.0,0.29173332666733326,0.45545822381973267,15
30,250,2500,0.0,0.29872637736226376,0.574644923210144,15
30,500,2500,0.0,0.2956704329567043,0.47583192586898804,15
30,1000,2500,0.0,0.31998050194980504,0.6195813417434692,16
30,10,5000,0.0,0.23966353364663534,0.16626019775867462,12
30,25,5000,0.0,0.31394985501449857,0.38106769323349,12
30,50,5000,0.0,0.29717653234676533,0.3448302149772644,12
30,100,5000,0.0,0.3196305369463054,0.4676104485988617,12
30,250,5000,0.0,0.31133136686331364,0.5358313918113708,12
30,500,5000,0.0,0.3397222777722228,0.49696633219718933,12
30,1000,5000,0.0,0.3644448055194481,0.5735961198806763,11
30,10,10000,0.0,0.48507649235076494,0.24141353368759155,4
30,25,10000,0.0,0.4519298070192981,0.2792836129665375,5
30,50,10000,-1.0622678508325371e-16,0.48936981301869814,0.30066823959350586,5
30,100,10000,0.0,0.5063431156884312,0.42306309938430786,5
30,250,10000,0.0,0.6446980301969804,0.8860439658164978,4
30,500,10000,0.0,0.4777334766523348,0.4809350073337555,3
30,1000,10000,0.0,0.4313068693130687,0.8598701357841492,5
30,10,15000,0.0,0.13415533446655334,0.2865716218948364,2
30,25,15000,0.0,0.14377937206279373,0.20490843057632446,2
30,50,15000,0.0,0.7050794920507949,0.3772548735141754,2
30,100,15000,0.0,0.7136098890110989,0.40289169549942017,2
30,250,15000,1.0,1.0,,0
30,500,15000,0.0,0.29527047295270475,0.2938772737979889,2
30,1000,15000,0.0,0.41662708729127085,0.3903619050979614,2
30,10,20000,0.0,0.13415533446655334,0.28657159209251404,2
30,25,20000,0.0,0.7026734826517348,0.3725254237651825,2
30,50,20000,0.0,0.7050794920507949,0.3772549033164978,2
30,100,20000,0.0,0.7136098890110989,0.4028916358947754,2
30,250,20000,1.0,1.0,,0
30,500,20000,0.0,0.29527047295270475,0.2938773036003113,2
30,1000,20000,1.0,1.0,,0
30,10,22000,0.0,0.13415533446655334,0.28657156229019165,2
30,25,22000,1.0,1.0,,0
30,50,22000,1.0,1.0,,0
30,100,22000,1.0,1.0,,0
30,250,22000,1.0,1.0,,0
30,500,22000,1.0,1.0,,0
30,1000,22000,1.0,1.0,,0
50,10,50,0.0,0.15075367463253675,0.4432971775531769,353
50,25,50,0.0,0.18573767623237677,0.5724793672561646,303
50,50,50,2.0221982758887206e-17,0.207979202079792,0.6083263754844666,263
50,100,50,0.0,0.23777622237776222,,147
50,250,50,0.0,0.2634986501349865,0.7746606469154358,77
50,500,50,0.0,0.2677982201779822,0.7883414626121521,49
50,1000,50,0.0,0.3060943905609439,0.8283360004425049,33
50,10,100,0.0,0.178488401159884,0.49725672602653503,171
50,25,100,0.0,0.1989863513648635,0.604733407497406,150
50,50,100,0.0,0.2173157684231577,0.6260689496994019,140
50,100,100,0.0,0.23547645235476453,0.7696352005004883,125
50,250,100,0.0,0.26166133386661333,0.7789385318756104,71
50,500,100,0.0,0.26906059394060594,0.795563817024231,46
50,1000,100,0.0,0.2944143085691431,0.8404749035835266,26
50,10,250,0.0,0.17343890610938906,0.5884915590286255,85
50,25,250,0.0,0.20246100389961003,0.6437780261039734,77
50,50,250,-2.0301546500209586e-17,0.21320992900709929,0.670462965965271,80
50,100,250,0.0,0.2201904809519048,0.6796706914901733,70
50,250,250,0.0,0.25521197880211977,0.7738786339759827,60
50,500,250,0.0,0.26988551144885514,0.8013140559196472,41
50,1000,250,0.0,0.28174682531746825,0.8579649329185486,24
50,10,500,0.0,0.1862063793620638,0.6428671479225159,44
50,25,500,0.0,0.19309319068093192,0.6598721146583557,44
50,50,500,-2.0300244612556544e-17,0.20562943705629438,0.7088713049888611,41
50,100,500,0.0,0.2262023797620238,0.7033824324607849,42
50,250,500,0.0,0.2513936106389361,0.8104162216186523,39
50,500,500,0.0,0.2742475752424757,0.8533900380134583,36
50,1000,500,0.0,0.2842090790920908,0.8613305687904358,23
50,10,1000,0.0,0.20634186581341865,0.659911572933197,28
50,25,1000,0.0,0.21315993400659933,0.6664186120033264,29
50,50,1000,0.0,0.22377137286271373,0.6879394054412842,28
50,100,1000,0.0,0.261973802619738,0.6521466970443726,27
50,250,1000,0.0,0.27605364463553644,0.806510865688324,27
50,500,1000,4.237223415251582e-17,0.2848277672232777,0.8049517869949341,25
50,1000,1000,0.0,0.2886711328867113,0.8574914336204529,21
50,10,2500,0.0,0.2529684531546845,0.53778475522995,16
50,25,2500,0.0,0.20726052394760525,0.4492000341415405,17
50,50,2500,0.0,0.22992700729927007,0.562767744064331,17
50,100,2500,0.0,0.24062593740625937,0.621917188167572,18
50,250,2500,0.0,0.26417983201679834,0.6191111207008362,17
50,500,2500,4.326135004392343e-17,0.30386336366363365,0.78184974193573,16
50,1000,2500,0.0,0.3241675832416758,0.8308184742927551,15
50,10,5000,0.0,0.3023697630236976,0.5184587836265564,10
50,25,5000,0.0,0.28833366663333665,0.3695416748523712,10
50,50,5000,4.34999389186504e-17,0.29375812418758124,0.5771655440330505,12
50,100,5000,0.0,0.34511548845115486,0.6999006271362305,10
50,250,5000,4.4594182006743025e-17,0.28632761723827616,0.4947313964366913,9
50,500,5000,0.0,0.30246975302469753,0.6366338729858398,8
50,1000,5000,0.0,0.35265223477652236,0.810056209564209,8
50,10,10000,0.0,0.24805644435556445,0.5325663685798645,6
50,25,10000,0.0,0.2412133786621338,0.6123023629188538,6
50,50,10000,0.0,0.2370200479952005,0.6311793327331543,6
50,100,10000,0.0,0.27036046395360464,0.663760781288147,5
50,250,10000,0.0,0.242494500549945,0.685261070728302,6
50,500,10000,0.0,0.25624312568743124,0.7003886103630066,6
50,1000,10000,0.0,0.28916483351664835,0.7383816242218018,6
50,10,15000,0.0,0.24505674432556745,0.36601579189300537,4
50,25,15000,0.0,0.3131811818818118,0.6006941795349121,5
50,50,15000,0.0,0.3050632436756324,0.6304680109024048,5
50,100,15000,0.0,0.26993550644935504,0.5691379904747009,4
50,250,15000,0.0,0.21546595340465954,0.5080971121788025,4
50,500,15000,0.0,0.32454254574542546,0.689315915107727,5
50,1000,15000,0.0,0.2889023597640236,0.5058063268661499,5
50,10,20000,0.0,0.4636286371362864,0.630637526512146,2
