n_neighbors,min_dist,min_samples,min_cluster_size,ari,noise_fraction,silhouette,n_clusters
10,0.0,10,50,0.0,0.3003824617538246,-7.017642021179199,592
10,0.0,25,50,4.266175392490386e-17,0.3462903709629037,-0.26210206747055054,529
10,0.0,50,50,0.0,0.3845115488451155,-0.1913144290447235,442
10,0.0,100,50,0.0,0.44303069693030694,-0.16240359842777252,216
10,0.0,250,50,0.0,0.532465503449655,-0.09672369062900543,89
10,0.0,500,50,-1.0382898016221925e-16,0.5051994800519948,-0.14754268527030945,46
10,0.0,1000,50,0.0,0.6419358064193581,-0.02458472177386284,25
10,0.0,10,100,0.0,0.2774222577742226,-0.3379218280315399,249
10,0.0,25,100,0.0,0.3432031796820318,-0.26223024725914,258
10,0.0,50,100,0.0,0.37664358564143585,-0.23210474848747253,229
10,0.0,100,100,0.0,0.4372187781221878,-0.18438299000263214,185
10,0.0,250,100,0.0,0.5274847515248475,-0.09826865792274475,80
10,0.0,500,100,0.0,0.4962941205879412,-0.18454062938690186,41
10,0.0,1000,100,0.0,0.6419358064193581,-0.02458471991121769,25
10,0.0,10,250,0.0,0.3133499150084991,-0.3767176568508148,102
10,0.0,25,250,4.453202937907265e-17,0.3935231476852315,-0.23845145106315613,111
10,0.0,50,250,0.0,0.3932794220577942,-0.216256245970726,108
10,0.0,100,250,0.0,0.4310818918108189,-0.2201051115989685,93
10,0.0,250,250,0.0,0.5287408759124088,-0.10052195191383362,77
10,0.0,500,250,1.0270791489211121e-16,0.49708779122087793,-0.18494686484336853,40
10,0.0,1000,250,0.0,0.6437606239376062,-0.0195197481662035,23
10,0.0,10,500,4.3668940443095414e-17,0.3477152284771523,-0.251897931098938,57
10,0.0,25,500,0.0,0.37236276372362764,-0.2668396532535553,53
10,0.0,50,500,0.0,0.37733101689831017,-0.23308341205120087,56
10,0.0,100,500,0.0,0.4008161683831617,-0.2624717652797699,50
10,0.0,250,500,0.0,0.4640910908909109,-0.24253016710281372,41
10,0.0,500,500,0.0,0.4972690230976902,-0.16623595356941223,36
10,0.0,1000,500,0.0,0.6478727127287272,0.0157641489058733,19
10,0.0,10,1000,0.0,0.44443055694430555,-0.1460007131099701,24
10,0.0,25,1000,0.0,0.4747150284971503,-0.21246956288814545,19
10,0.0,50,1000,1.0422398619465843e-16,0.4968128187181282,-0.2711218297481537,22
10,0.0,100,1000,1.0290141465154702e-16,0.48836366363363665,-0.15632367134094238,21
10,0.0,250,1000,1.054908062710341e-16,0.5125112488751125,-0.1876251995563507,21
10,0.0,500,1000,0.0,0.5138111188881112,-0.1209334284067154,23
10,0.0,1000,1000,0.0,0.6524035096490352,0.012952207587659359,18
10,0.0,10,2500,0.0,0.4805706929307069,-0.20609799027442932,10
10,0.0,25,2500,0.0,0.572005299470053,-0.17975066602230072,9
10,0.0,50,2500,0.0,0.5865600939906009,-0.14994707703590393,9
10,0.0,100,2500,0.0,0.5624187581241876,-0.0701550841331482,9
10,0.0,250,2500,0.0,0.5816043395660434,-0.07014159858226776,10
10,0.0,500,2500,0.0,0.6199317568243176,-0.039689965546131134,10
10,0.0,1000,2500,3.9399563068902024e-16,0.20337966203379662,-0.08715078234672546,2
10,0.0,10,5000,0.0,0.5596127887211279,0.14871129393577576,5
10,0.0,25,5000,0.0,0.17362013798620138,-0.056612275540828705,2
10,0.0,50,5000,0.0,0.11825692430756925,-0.0774160772562027,2
10,0.0,100,5000,0.0,0.07121787821217879,-0.08688946813344955,2
10,0.0,250,5000,0.0,0.5993650634936506,-0.19904804229736328,4
10,0.0,500,5000,0.0,0.2089166083391661,-0.08378113061189651,2
10,0.0,1000,5000,3.9399563068902024e-16,0.20337966203379662,-0.08715078979730606,2
10,0.0,10,10000,0.0,0.6126699830016998,0.13867543637752533,4
10,0.0,25,10000,0.0,0.7290958404159584,0.13883496820926666,2
10,0.0,50,10000,0.0,0.6531284371562843,0.24410589039325714,2
10,0.0,100,10000,0.0,0.628949605039496,0.1385490447282791,2
10,0.0,250,10000,-3.103063805916274e-16,0.6659459054094591,0.1029248908162117,2
10,0.0,500,10000,1.0,1.0,,0
10,0.0,1000,10000,1.0,1.0,,0
10,0.0,10,15000,1.0,1.0,,0
10,0.0,25,15000,1.0,1.0,,0
10,0.0,50,15000,1.0,1.0,,0
10,0.0,100,15000,1.0,1.0,,0
10,0.0,250,15000,1.0,1.0,,0
10,0.0,500,15000,1.0,1.0,,0
10,0.0,1000,15000,1.0,1.0,,0
10,0.0,10,20000,1.0,1.0,,0
10,0.0,25,20000,1.0,1.0,,0
10,0.0,50,20000,1.0,1.0,,0
10,0.0,100,20000,1.0,1.0,,0
10,0.0,250,20000,1.0,1.0,,0
10,0.0,500,20000,1.0,1.0,,0
10,0.0,1000,20000,1.0,1.0,,0
10,0.0,10,22000,1.0,1.0,,0
10,0.0,25,22000,1.0,1.0,,0
10,0.0,50,22000,1.0,1.0,,0
10,0.0,100,22000,1.0,1.0,,0
10,0.0,250,22000,1.0,1.0,,0
10,0.0,500,22000,1.0,1.0,,0
10,0.0,1000,22000,1.0,1.0,,0
15,0.0,10,50,2.0048479974073867e-17,0.24903134686531347,-0.19887609779834747,563
15,0.0,25,50,0.0,0.29743275672432756,-0.161748468875885,493
15,0.0,50,50,-4.293771662122265e-17,0.3517898210178982,-0.11218124628067017,441
15,0.0,100,50,0.0,0.3478714628537146,-0.05807793512940407,203
15,0.0,250,50,0.0,0.4288133686631337,0.18955644965171814,94
15,0.0,500,50,0.0,0.52751599840016,0.3200293779373169,56
15,0.0,1000,50,0.0,0.5701992300769922,0.4870213568210602,30
15,0.0,10,100,0.0,0.24154459554044597,-0.1346348524093628,249
15,0.0,25,100,0.0,0.2643735626437356,-0.08383329212665558,234
15,0.0,50,100,0.0,0.30584441555844416,-0.06594619154930115,220
15,0.0,100,100,4.254417881126109e-17,0.3355789421057894,-0.03503991290926933,189
15,0.0,250,100,0.0,0.4301132386761324,0.19036385416984558,89
15,0.0,500,100,-1.0423702299026561e-16,0.5246662833716629,0.3220229148864746,51
15,0.0,1000,100,-1.1103417189905505e-16,0.560475202479752,0.5071248412132263,27
15,0.0,10,250,0.0,0.2492938206179382,-0.11575765907764435,106
15,0.0,25,250,0.0,0.30029497050294973,-0.015288315713405609,113
15,0.0,50,250,0.0,0.3299107589241076,0.028519971296191216,103
15,0.0,100,250,0.0,0.3464903509649035,0.03730976581573486,96
15,0.0,250,250,0.0,0.4300694930506949,0.18544228374958038,81
15,0.0,500,250,0.0,0.5155984401559844,0.25658729672431946,45
15,0.0,1000,250,0.0,0.5604002099790021,0.5340535044670105,25
15,0.0,10,500,0.0,0.27614113588641137,0.010277762077748775,55
15,0.0,25,500,0.0,0.34413433656634335,0.1387435793876648,59
15,0.0,50,500,0.0,0.3437031296870313,0.13505642116069794,58
15,0.0,100,500,0.0,0.38577392260773924,0.1999645233154297,55
15,0.0,250,500,0.0,0.4440680931906809,0.27675074338912964,52
15,0.0,500,500,0.0,0.5143610638936107,0.2591646909713745,42
15,0.0,1000,500,-1.1160945347477481e-16,0.5633624137586242,0.556556224822998,22
15,0.0,10,1000,0.0,0.34937756224377564,0.14883358776569366,28
15,0.0,25,1000,0.0,0.39436681331866813,0.3457131087779999,31
15,0.0,50,1000,0.0,0.40931531846815317,0.46947190165519714,24
15,0.0,100,1000,0.0,0.42829467053294673,0.4438678026199341,25
15,0.0,250,1000,0.0,0.4895635436456354,0.4074552357196808,25
15,0.0,500,1000,0.0,0.4943193180681932,0.4002394378185272,26
15,0.0,1000,1000,0.0,0.5538946105389461,0.5353236198425293,21
15,0.0,10,2500,9.86744357498337e-17,0.4426182381761824,0.291559100151062,12
15,0.0,25,2500,0.0,0.43305044495550443,0.42734354734420776,14
15,0.0,50,2500,9.842012558551911e-17,0.45767298270172985,0.43211957812309265,14
15,0.0,100,2500,0.0,0.4925632436756324,0.4561682939529419,12
15,0.0,250,2500,0.0,0.5220852914708529,0.6333953142166138,13
15,0.0,500,2500,0.0,0.556538096190381,0.676214337348938,11
15,0.0,1000,2500,0.0,0.5633436656334366,0.7343338131904602,11
15,0.0,10,5000,0.0,0.5483889111088891,0.5182362198829651,5
15,0.0,25,5000,-1.0477018416482172e-16,0.4810081491850815,0.46290573477745056,6
15,0.0,50,5000,-1.1083825935725382e-16,0.5341465853414659,0.4854082465171814,7
15,0.0,100,5000,0.0,0.4813206179382062,0.4342038035392761,6
15,0.0,250,5000,0.0,0.5491575842415758,0.4573969542980194,6
15,0.0,500,5000,0.0,0.516035896410359,0.5536832213401794,6
15,0.0,1000,5000,0.0,0.4950317468253175,0.46584928035736084,6
15,0.0,10,10000,0.0,0.6182819218078193,0.763238251209259,2
15,0.0,25,10000,0.0,0.6100639936006399,0.5722891092300415,3
15,0.0,50,10000,0.0,0.6218878112188782,0.607799232006073,2
15,0.0,100,10000,0.0,0.6151197380261973,0.6540459394454956,3
15,0.0,250,10000,0.0,0.4682219278072193,0.3675279915332794,2
15,0.0,500,10000,-3.184163339059311e-16,0.6973052694730527,0.7605872750282288,2
15,0.0,1000,10000,0.0,0.6584466553344666,0.6863587498664856,2
15,0.0,10,15000,0.0,0.6182819218078193,0.7632383108139038,2
15,0.0,25,15000,0.0,0.5858789121087892,0.5086111426353455,2
15,0.0,50,15000,0.0,0.6218878112188782,0.6077991724014282,2
15,0.0,100,15000,0.0,0.701017398260174,0.7644279599189758,2
15,0.0,250,15000,1.0,1.0,,0
15,0.0,500,15000,-3.184163339059311e-16,0.6973052694730527,0.7605873346328735,2
15,0.0,1000,15000,0.0,0.6584466553344666,0.686358630657196,2
15,0.0,10,20000,0.0,0.6182819218078193,0.7632380127906799,2
15,0.0,25,20000,0.0,0.5858789121087892,0.5086111426353455,2
15,0.0,50,20000,0.0,0.6218878112188782,0.6077991724014282,2
15,0.0,100,20000,0.0,0.701017398260174,0.7644278407096863,2
15,0.0,250,20000,1.0,1.0,,0
15,0.0,500,20000,-3.184163339059311e-16,0.6973052694730527,0.7605871558189392,2
15,0.0,1000,20000,0.0,0.6584466553344666,0.686358630657196,2
15,0.0,10,22000,0.0,0.6182819218078193,0.7632380723953247,2
15,0.0,25,22000,1.0,1.0,,0
15,0.0,50,22000,0.0,0.6218878112188782,0.6077991724014282,2
15,0.0,100,22000,0.0,0.701017398260174,0.7644278407096863,2
15,0.0,250,22000,1.0,1.0,,0
15,0.0,500,22000,-3.184163339059311e-16,0.6973052694730527,0.7605872750282288,2
15,0.0,1000,22000,0.0,0.6584466553344666,0.6863588094711304,2
30,0.0,10,50,0.0,0.16142135786421358,-0.12359275668859482,516
30,0.0,25,50,0.0,0.18541270872912707,-0.028981391340494156,452
30,0.0,50,50,0.0,0.2106039396060394,-2154.9755859375,404
30,0.0,100,50,0.0,0.24703154684531548,0.10908936709165573,221
30,0.0,250,50,0.0,0.28615888411158885,0.26594841480255127,92
30,0.0,500,50,4.3582061864978745e-17,0.35192730726927307,0.2577497959136963,52
30,0.0,1000,50,0.0,0.42045170482951705,0.36965471506118774,30
30,0.0,10,100,0.0,0.15725302469753025,0.034927546977996826,247
30,0.0,25,100,0.0,0.18118188181181882,0.10562840849161148,231
30,0.0,50,100,0.0,0.18551894810518949,0.12483616918325424,211
30,0.0,100,100,0.0,0.24125712428757123,0.21202345192432404,189
30,0.0,250,100,0.0,0.2842528247175283,0.2730365991592407,87
30,0.0,500,100,0.0,0.3532959204079592,0.25826767086982727,48
30,0.0,1000,100,0.0,0.42115788421157885,0.5340718030929565,28
30,0.0,10,250,0.0,0.11333866613338667,0.027660932391881943,99
30,0.0,25,250,0.0,0.20742925707429258,0.16484981775283813,111
30,0.0,50,250,0.0,0.22428382161783822,0.1919318586587906,109
30,0.0,100,250,0.0,0.25844915508449157,0.2238738238811493,95
30,0.0,250,250,0.0,0.28102189781021897,0.25609639286994934,81
30,0.0,500,250,0.0,0.35427082291770823,0.28515976667404175,44
30,0.0,1000,250,0.0,0.42185156484351566,0.549479603767395,27
30,0.0,10,500,0.0,0.13793620637936208,-0.06879295408725739,54
30,0.0,25,500,0.0,0.27743475652434757,0.14183059334754944,57
30,0.0,50,500,0.0,0.2704292070792921,0.14023041725158691,55
30,0.0,100,500,0.0,0.29527047295270475,0.1752644032239914,53
30,0.0,250,500,0.0,0.28861488851114886,0.15774594247341156,48
30,0.0,500,500,0.0,0.34705279472052797,0.2653302252292633,41
