perplexity,min_samples,min_cluster_size,ari,noise_fraction,silhouette,n_clusters
2,1,2,0.15077382956612737,0.0,0.7562402736011408,21
2,2,2,0.24923835775424344,0.04,0.7415664998940857,13
2,3,2,0.231607386456078,0.09333333333333334,0.6494968679573502,12
2,4,2,0.20375082361443003,0.2,0.4910735827679959,10
2,5,2,0.5067663335091981,0.14666666666666667,0.5908551459370615,6
2,6,2,0.5734419315397282,0.12,0.5782093639886965,4
2,7,2,0.5447842312456022,0.14666666666666667,0.5416191714958317,4
2,8,2,0.5273447902486897,0.16,0.5026100708021768,4
2,9,2,0.5273447902486897,0.16,0.5026100708021768,4
2,10,2,0.3985965496350045,0.10666666666666667,0.3546806261789335,2
2,11,2,0.3985965496350045,0.10666666666666667,0.3546806261789335,2
2,12,2,0.39523628238201175,0.12,0.3649929718604081,2
2,13,2,0.39523628238201175,0.12,0.3649929718604081,2
2,14,2,0.39523628238201175,0.12,0.3649929718604081,2
2,15,2,0.38965057416201826,0.2,0.41430024403785953,2
2,16,2,0.38965057416201826,0.2,0.41430024403785953,2
2,17,2,0.3943188125527323,0.24,0.41787145729846775,2
2,18,2,0.4134904403985479,0.36,0.30473050659002004,2
2,19,2,0.4338275299238302,0.41333333333333333,0.290908448382448,2
2,20,2,0.3868573056730249,0.44,0.26942416536483543,2
2,21,2,0.4205743432774348,0.52,0.188794957897608,2
2,22,2,0.06125082775831966,0.7333333333333333,-0.13469339452955365,2
2,23,2,0.049507333432294194,0.7466666666666667,-0.16843003032229265,2
2,24,2,0.07374958277008233,0.8266666666666667,-0.2172697672937132,2
2,25,2,0.07374958277008233,0.8266666666666667,-0.21588721819615372,2
2,1,3,0.2604505251541778,0.02666666666666667,0.7620432784422909,13
2,2,3,0.24923835775424344,0.04,0.7415664998940857,13
2,3,3,0.231607386456078,0.09333333333333334,0.6494968679573502,12
2,4,3,0.42253004746148654,0.09333333333333334,0.7205893994075413,9
2,5,3,0.5067663335091981,0.14666666666666667,0.5908551459370615,6
2,6,3,0.5734419315397282,0.12,0.5782093639886965,4
2,7,3,0.5447842312456022,0.14666666666666667,0.5416191714958317,4
2,8,3,0.5273447902486897,0.16,0.5026100708021768,4
2,9,3,0.5273447902486897,0.16,0.5026100708021768,4
2,10,3,0.3985965496350045,0.10666666666666667,0.3546806261789335,2
2,11,3,0.3985965496350045,0.10666666666666667,0.3546806261789335,2
2,12,3,0.39523628238201175,0.12,0.3649929718604081,2
2,13,3,0.39523628238201175,0.12,0.3649929718604081,2
2,14,3,0.39523628238201175,0.12,0.3649929718604081,2
2,15,3,0.38965057416201826,0.2,0.41430024403785953,2
2,16,3,0.38965057416201826,0.2,0.41430024403785953,2
2,17,3,0.3943188125527323,0.24,0.41787145729846775,2
2,18,3,0.4134904403985479,0.36,0.30473050659002004,2
2,19,3,0.4338275299238302,0.41333333333333333,0.290908448382448,2
