perplexity,min_samples,min_cluster_size,ari,noise_fraction,silhouette,n_clusters
30,10,50,0.03797727485067266,0.15901849754624386,0.5206127166748047,279
30,25,50,0.03968937801982979,0.1997281993204983,468.8326721191406,248
30,50,50,0.04114840059660773,0.24087580218950547,0.4923244118690491,208
30,100,50,0.04308591918761785,0.2918988297470744,0.35973456501960754,139
30,250,50,0.04845852132883426,0.3657380143450359,0.37923145294189453,75
30,500,50,0.05287570866542869,0.4232842582106455,,46
30,1000,50,0.0502203117823394,0.4359531898829747,,26
30,10,100,0.03787637998660653,0.1750849377123443,0.21783918142318726,149
30,25,100,0.04072642196883296,0.2134239335598339,0.3601623773574829,135
30,50,100,0.040691849287933624,0.25920724801812006,0.39425960183143616,129
30,100,100,0.042912849605734736,0.2885919214798037,0.3847675621509552,119
30,250,100,0.047755766222064226,0.36658361645904114,0.4265436828136444,62
30,500,100,0.05244631619770365,0.42233295583238956,,39
30,1000,100,0.048575030169335356,0.4029445073612684,,22
30,10,250,0.0360421484511071,0.19208758021895056,0.11856094747781754,59
30,25,250,0.0387050666368171,0.24607021517553793,0.1962992399930954,51
30,50,250,0.03814769724900124,0.28575311438278594,0.2562805712223053,47
30,100,250,0.04340141583270948,0.280483201208003,0.2907778024673462,51
30,250,250,0.04802823005192913,0.3712646281615704,0.5287425518035889,45
30,500,250,0.0497979810805744,0.3607550018875047,0.4729929566383362,27
30,1000,250,0.049125533112575726,0.3881313703284258,0.5947078466415405,18
30,10,500,0.0378703518884959,0.23172517931294828,0.1699851155281067,36
30,25,500,0.03677069737837277,0.25833144582861456,0.23132649064064026,31
30,50,500,0.038732511249406465,0.27968289920724804,0.2149793952703476,30
30,100,500,0.04429694749259748,0.286719516798792,0.28183743357658386,28
30,250,500,0.045883959415729994,0.327202718006795,0.38146159052848816,25
30,500,500,0.051510313447227965,0.35820309550773877,0.47847646474838257,25
30,1000,500,0.042234002815968084,0.3170403926009815,0.5684757828712463,14
30,10,1000,0.03600715384621734,0.1863344658361646,0.32524949312210083,19
30,25,1000,0.03722741568849215,0.19093997734994336,0.3526456356048584,17
30,50,1000,0.041803217097843424,0.20277840694601737,0.43851110339164734,16
30,100,1000,0.04159829220693206,0.1991694979237448,0.5011860728263855,15
30,250,1000,0.039907507779307176,0.22621366553416383,0.557891309261322,15
30,500,1000,0.04133257955859481,0.260958852397131,0.685067892074585,15
30,1000,1000,0.04221892228098962,0.3173121932804832,0.5683682560920715,14
30,10,2500,0.03359566338658516,0.23832389580973953,0.7014643549919128,8
30,25,2500,0.029371185070523,0.22030955077387693,0.5712060928344727,8
30,50,2500,0.03637075015681124,0.16413741034352586,0.4416557848453522,10
30,100,2500,0.03106131600032326,0.21805964514911289,0.6372656226158142,8
30,250,2500,0.03192899113948783,0.19548508871272177,0.7138034701347351,9
30,500,2500,0.03387786426901933,0.19412608531521328,0.7643361687660217,9
30,1000,2500,0.0324093542019569,0.2958701396753492,0.7274933457374573,8
30,10,5000,0.03244331537981533,0.2005738014345036,0.302388072013855,5
30,25,5000,0.019991747879105116,0.12708191770479427,0.32829540967941284,5
30,50,5000,0.035781283838762216,0.21201963004907512,0.2736029028892517,6
30,100,5000,0.03367840995038959,0.2373272933182333,0.4038764238357544,5
30,250,5000,0.030640159122274947,0.3119063797659494,0.5578985214233398,5
30,500,5000,0.036929585741938664,0.2483503208758022,0.5198045969009399,6
30,1000,5000,0.025743146472051608,0.2673159682899207,0.6800671815872192,5
30,10,10000,0.022077317803587918,0.10795016987542469,0.31162044405937195,3
30,25,10000,0.02109210156348153,0.09976594941487353,0.4692886471748352,3
30,50,10000,0.01852134294079314,0.24899962249905624,0.19761523604393005,2
30,100,10000,0.009358358520050352,0.09402793506983767,0.21362632513046265,2
30,250,10000,0.007163349974945058,0.2212155530388826,0.16804029047489166,2
30,500,10000,0.011924126670484727,0.2669988674971687,0.1584555059671402,2
30,1000,10000,0.01626485930807744,0.38104945262363155,0.378821462392807,3
30,10,15000,0.003330531627882362,0.04588901472253681,0.260970801115036,2
30,25,15000,0.018475909832410837,0.25428463571158927,0.6332288384437561,2
30,50,15000,0.0,1.0,,0
30,100,15000,0.0,1.0,,0
30,250,15000,0.007163349974945058,0.2212155530388826,0.16804026067256927,2
30,500,15000,0.011924126670484727,0.2669988674971687,0.1584554761648178,2
30,1000,15000,0.0,1.0,,0
30,10,20000,0.0,1.0,,0
30,25,20000,0.0,1.0,,0
30,50,20000,0.0,1.0,,0
30,100,20000,0.0,1.0,,0
