perplexity,min_samples,min_cluster_size,ari,noise_fraction,silhouette,n_clusters
30,10,50,0.04600488586698906,0.1865760664401661,0.25214290618896484,282
30,25,50,0.048127986225370956,0.23395998489996225,0.371273010969162,240
30,50,50,0.05068714861739569,0.2679048697621744,0.44268420338630676,216
30,100,50,0.05334176905327951,0.3269309173272933,0.4989263415336609,123
30,250,50,0.05662321970270279,0.4051944129860325,0.47078797221183777,65
30,500,50,0.053830340904468206,0.4536957342393356,0.5541988015174866,43
30,1000,50,0.05601229960611908,0.5817742544356361,0.6386500000953674,25
30,10,100,0.04576864562282901,0.24585881464703663,0.2782435417175293,133
30,25,100,0.05072314967283967,0.2740354850887127,0.2764787971973419,125
30,50,100,0.05114258488870196,0.3011551528878822,0.36374756693840027,115
30,100,100,0.05278028415502968,0.33514533786334466,0.5088474154472351,105
30,250,100,0.057260003740186645,0.40622121555303886,0.5231289863586426,56
30,500,100,0.05379271928079695,0.45928274820687054,0.6027165055274963,38
30,1000,100,0.054861033743296726,0.5581426953567384,0.7132041454315186,21
30,10,250,0.04867300076351908,0.3099282748206871,0.2352955937385559,62
30,25,250,0.04928140389911354,0.3059418648546621,0.20157866179943085,58
30,50,250,0.04907540968640014,0.2960815402038505,0.2751801013946533,61
30,100,250,0.05373942641292417,0.34740656851642127,0.3938677906990051,52
30,250,250,0.054327682853009825,0.4091053227633069,0.5042473673820496,46
30,500,250,0.05379931517788187,0.4724348810872027,0.6440908312797546,32
30,1000,250,0.05764074012600911,0.5619932049830124,0.81593918800354,16
30,10,500,0.05698555826194816,0.4199471498678747,0.3324832320213318,29
30,25,500,0.04585684904733449,0.35577198942997357,0.2824608385562897,32
30,50,500,0.049316710248863145,0.35848999622499056,0.3198474943637848,33
30,100,500,0.05040594382115576,0.38918837297093245,0.4406493604183197,32
30,250,500,0.05012367550509387,0.4306228765571914,0.49380844831466675,30
30,500,500,0.050271005426713526,0.47886749716874294,0.6462621092796326,29
30,1000,500,0.056589338040916974,0.5745715364288411,0.8673056364059448,14
30,10,1000,0.051825267851808667,0.44921102302755755,0.5337592363357544,15
30,25,1000,0.04445400458531544,0.45186862967157415,0.5646830201148987,19
30,50,1000,0.04527361749423831,0.41405813514533785,0.4286923110485077,19
