perplexity,min_samples,min_cluster_size,ari,noise_fraction,silhouette,n_clusters
30,10,50,0.021912105626310553,0.10287655719139298,,398
30,25,50,0.022461087996779726,0.12922612306530767,,380
30,50,50,0.02330898540725388,0.16869762174405437,,335
30,100,50,0.021817488864997632,0.23266138165345412,0.27195122838020325,195
30,250,50,0.02197748298060586,0.38947527368818424,0.3543771505355835,100
30,500,50,0.025844875750738135,0.5083427708569271,0.19540612399578094,60
30,1000,50,0.04731073601094073,0.5720498301245753,0.1608375608921051,35
30,10,100,0.02319447653713108,0.13645904114760288,0.14811867475509644,220
30,25,100,0.022963679033100776,0.14970177425443565,0.16155007481575012,212
30,50,100,0.02332454566782921,0.16442431106077765,0.13613063097000122,197
30,100,100,0.022548833496942578,0.2287202718006795,0.24714252352714539,174
30,250,100,0.023953598295839117,0.3800528501321253,0.3478532135486603,83
30,500,100,0.02712709859849782,0.5205738014345036,0.3735063970088959,48
30,1000,100,0.048277552623655,0.5703284258210646,0.23919568955898285,26
30,10,250,0.029706210138587572,0.16765571913929786,0.0007142475224100053,94
30,25,250,0.02776875085374696,0.17519063797659495,-0.03175187110900879,102
30,50,250,0.02642982853086218,0.20767081917704794,0.012712103314697742,92
30,100,250,0.02553717063951392,0.2545866364665912,0.1375730335712433,88
30,250,250,0.024936745829250314,0.38825217063042655,0.2355119287967682,68
30,500,250,0.030435227898006362,0.5194563986409966,0.39593973755836487,36
30,1000,250,0.0510038699286027,0.5902604756511891,0.3880141079425812,17
30,10,500,0.03252617155745837,0.20093620234050585,-0.14407894015312195,46
30,25,500,0.03665097825333123,0.21201963004907512,-0.03971879556775093,47
30,50,500,0.03259757382498725,0.2517478293695734,-0.011513328179717064,44
30,100,500,0.033502674609954236,0.2549641374103435,0.00694790855050087,44
30,250,500,0.02904461608171197,0.3803548508871272,0.1463315337896347,40
30,500,500,0.031379718331910236,0.5020611551528879,0.4096677899360657,30
30,1000,500,0.05322612102123714,0.602385805964515,0.4557645618915558,15
30,10,1000,0.10591320697929937,0.23263118157795395,0.13694268465042114,15
30,25,1000,0.04219780546686874,0.24330690826727067,0.08221936225891113,26
30,50,1000,0.04326643355214599,0.32276330690826727,0.05300050228834152,20
30,100,1000,0.05270352892943564,0.30671196677991697,0.04608634486794472,21
30,250,1000,0.04599900197045379,0.3939750849377123,0.204440176486969,17
30,500,1000,0.04076982632267369,0.527670819177048,0.4543319344520569,15
30,1000,1000,0.045010233686574315,0.584960362400906,0.28290891647338867,12
30,10,2500,0.10425728364724178,0.1814722536806342,0.3287690579891205,7
30,25,2500,0.06954646111614528,0.33710834277085694,0.2385023683309555,11
30,50,2500,0.061012463444681156,0.42887127217818044,0.2853604555130005,7
30,100,2500,0.06601065226301893,0.41623254058135145,0.009200803004205227,8
30,250,2500,0.06880133217127588,0.44735371838429594,0.3016381561756134,8
30,500,2500,0.07531045504086833,0.4536957342393356,0.17207737267017365,7
30,1000,2500,0.09219003667938465,0.4360135900339751,0.1391294300556183,5
30,10,5000,0.09418369148831136,0.0001812004530011325,0.33918920159339905,2
30,25,5000,0.027909290547919206,0.187361268403171,-0.014281933195888996,2
30,50,5000,0.09577306650154037,0.36632691581728954,0.5963205695152283,3
30,100,5000,0.02163515850645937,0.29571913929784827,0.1325436681509018,2
30,250,5000,0.07692139344267215,0.49232163080407704,0.5720639824867249,2
30,500,5000,0.06524819115953064,0.3856700641751604,0.5163114070892334,2
30,1000,5000,0.10977088660824633,0.5072555681389204,0.6297875046730042,2
30,10,10000,0.09418369148831136,0.0001812004530011325,0.33918917179107666,2
30,25,10000,0.0,1.0,,0
30,50,10000,0.09577306650154037,0.36632691581728954,0.596320629119873,3
30,100,10000,0.0503159895078344,0.6156436391090978,0.702820360660553,2
30,250,10000,0.07692139344267215,0.49232163080407704,0.5720639228820801,2
30,500,10000,0.06524819115953064,0.3856700641751604,0.5163113474845886,2
30,1000,10000,0.10977088660824633,0.5072555681389204,0.6297873854637146,2
30,10,15000,0.09418369148831136,0.0001812004530011325,0.33918923139572144,2
30,25,15000,0.0,1.0,,0
30,50,15000,0.08130270823487262,0.36626651566628915,0.5083417296409607,2
30,100,15000,0.0,1.0,,0
30,250,15000,0.07692139344267215,0.49232163080407704,0.5720639228820801,2
30,500,15000,0.06524819115953064,0.3856700641751604,0.5163114666938782,2
30,1000,15000,0.10977088660824633,0.5072555681389204,0.6297874450683594,2
30,10,20000,0.0,1.0,,0
30,25,20000,0.0,1.0,,0
30,50,20000,0.0,1.0,,0
30,100,20000,0.0,1.0,,0
