perplexity,min_samples,min_cluster_size,ari,noise_fraction,silhouette,n_clusters
30,10,50,0.47517310933905754,0.06011325028312571,0.6234285831451416,137
30,25,50,0.4751209434531813,0.06781426953567384,0.638949453830719,135
30,50,50,0.47337626699080704,0.0872329180822952,0.6593977212905884,123
30,100,50,0.47173134812147904,0.1275349188372971,0.774787962436676,57
30,250,50,0.4670734925616167,0.18426576066440167,393.5186767578125,35
30,500,50,0.4649526242774017,0.19735749339373349,0.8387333750724792,19
30,1000,50,0.46227113326770963,0.23903359758399395,0.8655717968940735,14
30,10,100,0.4757613215038546,0.06998867497168743,0.6325842142105103,70
30,25,100,0.47502461993887307,0.08412231030577576,0.7023155689239502,73
30,50,100,0.472459990127789,0.11020007550018875,0.7281705737113953,60
30,100,100,0.47156950940816084,0.13117402793506983,0.777817964553833,54
30,250,100,0.46699168554895953,0.17762174405436013,0.8265076279640198,30
30,500,100,0.4649451316234762,0.19666289165722914,0.8492412567138672,17
30,1000,100,0.46227113326770963,0.23903359758399395,0.8655717372894287,14
30,10,250,0.47613597944953834,0.08409211023027557,0.6494896411895752,33
30,25,250,0.4729426353214561,0.12279350698376745,0.7303994297981262,31
30,50,250,0.4724506069224639,0.13648924122310305,0.7486603260040283,30
30,100,250,0.4708629000537993,0.15282748206870517,0.7846797108650208,30
30,250,250,0.46698571987181003,0.17679124197810495,0.8367015719413757,27
30,500,250,0.466059072028217,0.19214798036995093,0.8638424277305603,16
30,1000,250,0.4624709130073446,0.2410721026802567,0.8652811050415039,13
30,10,500,0.4769851985376854,0.09513023782559456,0.6353402137756348,22
30,25,500,0.47758683783888484,0.11584748961872404,0.688586950302124,19
30,50,500,0.47465904060607583,0.13952434881087203,0.757660984992981,19
30,100,500,0.4725002092887648,0.15805209513023782,0.7835806012153625,19
30,250,500,0.46595184106848336,0.1922536806342016,0.8506007790565491,16
30,500,500,0.466059072028217,0.19214798036995093,0.8638424277305603,16
30,1000,500,0.46330083566005453,0.24785201963004908,0.8640682101249695,12
30,10,1000,0.4790890777943294,0.13301623254058134,0.2755737602710724,15
30,25,1000,0.4738040047740198,0.14918837297093243,0.1732136607170105,14
30,50,1000,0.46496639205649964,0.20012080030200075,0.7986161708831787,13
30,100,1000,0.4606122924735502,0.22686296715741788,0.8208330273628235,12
30,250,1000,0.4616696916444639,0.23799169497923744,0.8644130229949951,12
