n_neighbors,min_dist,min_samples,min_cluster_size,ari,noise_fraction,silhouette,n_clusters
10,0.0,10,50,0.07530372500578787,0.4260173650434126,-0.2691119611263275,243
10,0.0,25,50,0.10210076208551841,0.5218724046810117,-0.14504143595695496,192
10,0.0,50,50,0.115421130399106,0.5839184597961495,0.008570874109864235,153
10,0.0,100,50,0.12302601606055556,0.6379614949037372,0.01429706159979105,83
10,0.0,250,50,0.10264470497229418,0.6893167232918083,0.28058478236198425,32
10,0.0,500,50,0.0686042545655157,0.7888561721404304,0.6701689958572388,16
10,0.0,1000,50,0.03955370965917253,0.8506153265383164,0.8921956419944763,9
10,0.0,10,100,0.08210329436495632,0.32066440166100413,-0.266029417514801,85
10,0.0,25,100,0.10845373646002446,0.5409890524726312,-0.10718570649623871,101
10,0.0,50,100,0.12945464656291394,0.5899735749339373,0.026784421876072884,91
10,0.0,100,100,0.13244414459061854,0.6407852019630049,0.003855999791994691,73
10,0.0,250,100,0.10365297199259514,0.6949641374103436,0.3592861294746399,27
10,0.0,500,100,0.07029906499735976,0.7876330690826727,0.6472417116165161,14
10,0.0,1000,100,0.03911646194761653,0.851370328425821,0.8948685526847839,8
10,0.0,10,250,0.07649242093456468,0.36234050585126465,-0.21504826843738556,33
10,0.0,25,250,0.092342584868566,0.5445979614949037,0.012277633883059025,38
10,0.0,50,250,0.11234574385800002,0.5709475273688184,0.10265560448169708,38
10,0.0,100,250,0.12138270969916766,0.6266364665911665,0.15632987022399902,31
10,0.0,250,250,0.10402536992276805,0.7013967534918837,0.4008897840976715,24
10,0.0,500,250,0.07092408984866379,0.7869535673839184,0.6629225611686707,13
10,0.0,1000,250,0.049748480825540925,0.8299131747829369,0.4623681306838989,7
10,0.0,10,500,0.0710022932825656,0.42268025670064174,-0.16702879965305328,18
10,0.0,25,500,0.07337555344169064,0.5502151755379389,0.17206554114818573,17
10,0.0,50,500,0.0911222212446627,0.6231030577576444,0.25045502185821533,18
10,0.0,100,500,0.09820887349590374,0.7032540581351453,0.5029138326644897,14
10,0.0,250,500,0.08933646851956747,0.724635711589279,0.5043642520904541,13
10,0.0,500,500,0.07092408984866379,0.7869535673839184,0.6629225611686707,13
10,0.0,1000,500,0.049748480825540925,0.8299131747829369,0.46236804127693176,7
10,0.0,10,1000,0.1019009763884886,0.333439033597584,-0.31787413358688354,10
